Iteration-1

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -5.0
(North , 2 , 3 , Dormant , 50.0) : Stay = -10.0
(Centre , 2 , 3 , Dormant , 75.0) : Stay = -10.0
(East , 2 , 3 , Dormant , 75.0) : Stay = -10.0
(West , 2 , 3 , Dormant , 75.0) : Stay = -10.0
(South , 2 , 3 , Dormant , 75.0) : Stay = -10.0
(North , 2 , 3 , Dormant , 75.0) : Stay = -10.0
(Centre , 2 , 3 , Dormant , 100.0) : Stay = -10.0
(East , 2 , 3 , Dormant , 100.0) : Stay = -10.0
(West , 2 , 3 , Dormant , 100.0) : Stay = -10.0
(South , 2 , 3 , Dormant , 100.0) : Stay = -10.0
(North , 2 , 3 , Dormant , 100.0) : Stay = -10.0
(Centre , 2 , 3 , Ready , 25.0) : Shoot = -17.5
(East , 2 , 3 , Ready , 25.0) : Shoot = -7.5
(West , 2 , 3 , Ready , 25.0) : Shoot = 2.5
(South , 2 , 3 , Ready , 25.0) : Stay = -10.0
(North , 2 , 3 , Ready , 25.0) : Stay = -10.0
(Centre , 2 , 3 , Ready , 50.0) : Hit = -27.5
(East , 2 , 3 , Ready , 50.0) : Hit = -25.0
(West , 2 , 3 , Ready , 50.0) : Stay = -10.0
(South , 2 , 3 , Ready , 50.0) : Stay = -10.0
(North , 2 , 3 , Ready , 50.0) : Stay = -10.0
(Centre , 2 , 3 , Ready , 75.0) : Stay = -30.0
(East , 2 , 3 , Ready , 75.0) : Stay = -30.0
(West , 2 , 3 , Ready , 75.0) : Stay = -10.0
(South , 2 , 3 , Ready , 75.0) : Stay = -10.0
(North , 2 , 3 , Ready , 75.0) : Stay = -10.0
(Centre , 2 , 3 , Ready , 100.0) : Stay = -30.0
(East , 2 , 3 , Ready , 100.0) : Stay = -30.0
(West , 2 , 3 , Ready , 100.0) : Stay = -10.0
(South , 2 , 3 , Ready , 100.0) : Stay = -10.0
(North , 2 , 3 , Ready , 100.0) : Stay = -10.0
Iteration-2

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -13.541450000000001
(East , 0 , 0 , Dormant , 25.0) : Hit = -3.9960000000000004
(West , 0 , 0 , Dormant , 25.0) : Right = -19.4905
(South , 0 , 0 , Dormant , 25.0) : Gather = -18.74125
(North , 0 , 0 , Dormant , 25.0) : Down = -18.816175
(Centre , 0 , 0 , Dormant , 50.0) : Hit = -13.541450000000001
(East , 0 , 0 , Dormant , 50.0) : Hit = -3.9960000000000004
(West , 0 , 0 , Dormant , 50.0) : Right = -19.4905
(South , 0 , 0 , Dormant , 50.0) : Gather = -18.74125
(North , 0 , 0 , Dormant , 50.0) : Down = -18.816175
(Centre , 0 , 0 , Dormant , 75.0) : Left = -20.589400000000005
(East , 0 , 0 , Dormant , 75.0) : Hit = -22.187800000000003
(West , 0 , 0 , Dormant , 75.0) : Stay = -19.990000000000002
(South , 0 , 0 , Dormant , 75.0) : Stay = -20.589400000000005
(North , 0 , 0 , Dormant , 75.0) : Stay = -20.589400000000005
(Centre , 0 , 0 , Dormant , 100.0) : Left = -20.589400000000005
(East , 0 , 0 , Dormant , 100.0) : Hit = -22.187800000000003
(West , 0 , 0 , Dormant , 100.0) : Stay = -19.990000000000002
(South , 0 , 0 , Dormant , 100.0) : Stay = -20.589400000000005
(North , 0 , 0 , Dormant , 100.0) : Stay = -20.589400000000005
(Centre , 0 , 0 , Ready , 25.0) : Left = -38.616375000000005
(East , 0 , 0 , Ready , 25.0) : Hit = -34.99
(West , 0 , 0 , Ready , 25.0) : Stay = -19.990000000000002
(South , 0 , 0 , Ready , 25.0) : Stay = -20.364625000000004
(North , 0 , 0 , Ready , 25.0) : Stay = -20.364625000000004
(Centre , 0 , 0 , Ready , 50.0) : Left = -41.113875
(East , 0 , 0 , Ready , 50.0) : Hit = -39.985
(West , 0 , 0 , Ready , 50.0) : Stay = -19.990000000000002
(South , 0 , 0 , Ready , 50.0) : Stay = -20.364625000000004
(North , 0 , 0 , Ready , 50.0) : Stay = -20.364625000000004
(Centre , 0 , 0 , Ready , 75.0) : Left = -41.4885
(East , 0 , 0 , Ready , 75.0) : Hit = -49.480500000000006
(West , 0 , 0 , Ready , 75.0) : Stay = -19.990000000000002
(South , 0 , 0 , Ready , 75.0) : Stay = -21.488500000000002
(North , 0 , 0 , Ready , 75.0) : Stay = -21.488500000000002
(Centre , 0 , 0 , Ready , 100.0) : Left = -41.4885
(East , 0 , 0 , Ready , 100.0) : Hit = -49.480500000000006
(West , 0 , 0 , Ready , 100.0) : Stay = -19.990000000000002
(South , 0 , 0 , Ready , 100.0) : Stay = -21.488500000000002
(North , 0 , 0 , Ready , 100.0) : Stay = -21.488500000000002
(Centre , 0 , 1 , Dormant , 25.0) : Right = 16.473500000000005
(East , 0 , 1 , Dormant , 25.0) : Shoot = 34.5005
(West , 0 , 1 , Dormant , 25.0) : Right = -1.5085000000000015
(South , 0 , 1 , Dormant , 25.0) : Up = 1.1887999999999996
(North , 0 , 1 , Dormant , 25.0) : Down = 1.1887999999999996
(Centre , 0 , 1 , Dormant , 50.0) : Hit = -13.541450000000001
(East , 0 , 1 , Dormant , 50.0) : Hit = -3.9960000000000004
(West , 0 , 1 , Dormant , 50.0) : Right = -19.4905
(South , 0 , 1 , Dormant , 50.0) : Gather = -18.74125
(North , 0 , 1 , Dormant , 50.0) : Down = -18.816175
(Centre , 0 , 1 , Dormant , 75.0) : Left = -20.589400000000005
(East , 0 , 1 , Dormant , 75.0) : Hit = -15.894099999999998
(West , 0 , 1 , Dormant , 75.0) : Stay = -19.990000000000002
(South , 0 , 1 , Dormant , 75.0) : Stay = -20.589400000000005
(North , 0 , 1 , Dormant , 75.0) : Stay = -20.589400000000005
(Centre , 0 , 1 , Dormant , 100.0) : Left = -20.589400000000005
(East , 0 , 1 , Dormant , 100.0) : Hit = -22.187800000000003
(West , 0 , 1 , Dormant , 100.0) : Stay = -19.990000000000002
(South , 0 , 1 , Dormant , 100.0) : Stay = -20.589400000000005
(North , 0 , 1 , Dormant , 100.0) : Stay = -20.589400000000005
(Centre , 0 , 1 , Ready , 25.0) : Shoot = -26.865625
(East , 0 , 1 , Ready , 25.0) : Shoot = -8.748750000000001
(West , 0 , 1 , Ready , 25.0) : Shoot = -4.9925
(South , 0 , 1 , Ready , 25.0) : Up = -9.001000000000001
(North , 0 , 1 , Ready , 25.0) : Stay = -16.431062500000003
(Centre , 0 , 1 , Ready , 50.0) : Left = -41.113875
(East , 0 , 1 , Ready , 50.0) : Hit = -39.985
(West , 0 , 1 , Ready , 50.0) : Stay = -19.990000000000002
(South , 0 , 1 , Ready , 50.0) : Stay = -20.364625000000004
(North , 0 , 1 , Ready , 50.0) : Stay = -20.364625000000004
(Centre , 0 , 1 , Ready , 75.0) : Left = -41.4885
(East , 0 , 1 , Ready , 75.0) : Shoot = -47.73225
(West , 0 , 1 , Ready , 75.0) : Stay = -19.990000000000002
(South , 0 , 1 , Ready , 75.0) : Stay = -21.488500000000002
(North , 0 , 1 , Ready , 75.0) : Stay = -21.488500000000002
(Centre , 0 , 1 , Ready , 100.0) : Left = -41.4885
(East , 0 , 1 , Ready , 100.0) : Hit = -49.480500000000006
(West , 0 , 1 , Ready , 100.0) : Stay = -19.990000000000002
(South , 0 , 1 , Ready , 100.0) : Stay = -21.488500000000002
(North , 0 , 1 , Ready , 100.0) : Stay = -21.488500000000002
(Centre , 0 , 2 , Dormant , 25.0) : Shoot = 19.24575
(East , 0 , 2 , Dormant , 25.0) : Shoot = 37.64735
(West , 0 , 2 , Dormant , 25.0) : Shoot = 4.373125
(South , 0 , 2 , Dormant , 25.0) : Up = 1.1887999999999996
(North , 0 , 2 , Dormant , 25.0) : Down = 1.1887999999999996
(Centre , 0 , 2 , Dormant , 50.0) : Shoot = -10.499500000000001
(East , 0 , 2 , Dormant , 50.0) : Shoot = 13.32665
(West , 0 , 2 , Dormant , 50.0) : Shoot = -16.868125
(South , 0 , 2 , Dormant , 50.0) : Gather = -18.74125
(North , 0 , 2 , Dormant , 50.0) : Down = -18.816175
(Centre , 0 , 2 , Dormant , 75.0) : Left = -20.589400000000005
(East , 0 , 2 , Dormant , 75.0) : Hit = -15.894099999999998
(West , 0 , 2 , Dormant , 75.0) : Stay = -19.990000000000002
(South , 0 , 2 , Dormant , 75.0) : Stay = -20.589400000000005
(North , 0 , 2 , Dormant , 75.0) : Stay = -20.589400000000005
(Centre , 0 , 2 , Dormant , 100.0) : Left = -20.589400000000005
(East , 0 , 2 , Dormant , 100.0) : Hit = -22.187800000000003
(West , 0 , 2 , Dormant , 100.0) : Stay = -19.990000000000002
(South , 0 , 2 , Dormant , 100.0) : Stay = -20.589400000000005
(North , 0 , 2 , Dormant , 100.0) : Stay = -20.589400000000005
(Centre , 0 , 2 , Ready , 25.0) : Shoot = -24.368125000000003
(East , 0 , 2 , Ready , 25.0) : Shoot = -7.874624999999998
(West , 0 , 2 , Ready , 25.0) : Shoot = 4.373125
(South , 0 , 2 , Ready , 25.0) : Up = -9.001000000000001
(North , 0 , 2 , Ready , 25.0) : Stay = -16.431062500000003
(Centre , 0 , 2 , Ready , 50.0) : Left = -41.113875
(East , 0 , 2 , Ready , 50.0) : Shoot = -39.615375
(West , 0 , 2 , Ready , 50.0) : Shoot = -16.868125
(South , 0 , 2 , Ready , 50.0) : Stay = -20.364625000000004
(North , 0 , 2 , Ready , 50.0) : Stay = -20.364625000000004
(Centre , 0 , 2 , Ready , 75.0) : Left = -41.4885
(East , 0 , 2 , Ready , 75.0) : Shoot = -47.73225
(West , 0 , 2 , Ready , 75.0) : Stay = -19.990000000000002
(South , 0 , 2 , Ready , 75.0) : Stay = -21.488500000000002
(North , 0 , 2 , Ready , 75.0) : Stay = -21.488500000000002
(Centre , 0 , 2 , Ready , 100.0) : Left = -41.4885
(East , 0 , 2 , Ready , 100.0) : Hit = -49.480500000000006
(West , 0 , 2 , Ready , 100.0) : Stay = -19.990000000000002
(South , 0 , 2 , Ready , 100.0) : Stay = -21.488500000000002
(North , 0 , 2 , Ready , 100.0) : Stay = -21.488500000000002
(Centre , 0 , 3 , Dormant , 25.0) : Shoot = 19.24575
(East , 0 , 3 , Dormant , 25.0) : Shoot = 37.64735
(West , 0 , 3 , Dormant , 25.0) : Shoot = 4.373125
(South , 0 , 3 , Dormant , 25.0) : Up = 1.1887999999999996
(North , 0 , 3 , Dormant , 25.0) : Down = 1.1887999999999996
(Centre , 0 , 3 , Dormant , 50.0) : Shoot = -10.499500000000001
(East , 0 , 3 , Dormant , 50.0) : Shoot = 13.32665
(West , 0 , 3 , Dormant , 50.0) : Shoot = -16.868125
(South , 0 , 3 , Dormant , 50.0) : Gather = -18.74125
(North , 0 , 3 , Dormant , 50.0) : Down = -18.816175
(Centre , 0 , 3 , Dormant , 75.0) : Left = -20.589400000000005
(East , 0 , 3 , Dormant , 75.0) : Hit = -15.894099999999998
(West , 0 , 3 , Dormant , 75.0) : Stay = -19.990000000000002
(South , 0 , 3 , Dormant , 75.0) : Stay = -20.589400000000005
(North , 0 , 3 , Dormant , 75.0) : Stay = -20.589400000000005
(Centre , 0 , 3 , Dormant , 100.0) : Left = -20.589400000000005
(East , 0 , 3 , Dormant , 100.0) : Hit = -22.187800000000003
(West , 0 , 3 , Dormant , 100.0) : Stay = -19.990000000000002
(South , 0 , 3 , Dormant , 100.0) : Stay = -20.589400000000005
(North , 0 , 3 , Dormant , 100.0) : Stay = -20.589400000000005
(Centre , 0 , 3 , Ready , 25.0) : Shoot = -24.368125000000003
(East , 0 , 3 , Ready , 25.0) : Shoot = -7.874624999999998
(West , 0 , 3 , Ready , 25.0) : Shoot = 4.373125
(South , 0 , 3 , Ready , 25.0) : Up = -9.001000000000001
(North , 0 , 3 , Ready , 25.0) : Stay = -16.431062500000003
(Centre , 0 , 3 , Ready , 50.0) : Left = -41.113875
(East , 0 , 3 , Ready , 50.0) : Shoot = -39.615375
(West , 0 , 3 , Ready , 50.0) : Shoot = -16.868125
(South , 0 , 3 , Ready , 50.0) : Stay = -20.364625000000004
(North , 0 , 3 , Ready , 50.0) : Stay = -20.364625000000004
(Centre , 0 , 3 , Ready , 75.0) : Left = -41.4885
(East , 0 , 3 , Ready , 75.0) : Shoot = -47.73225
(West , 0 , 3 , Ready , 75.0) : Stay = -19.990000000000002
(South , 0 , 3 , Ready , 75.0) : Stay = -21.488500000000002
(North , 0 , 3 , Ready , 75.0) : Stay = -21.488500000000002
(Centre , 0 , 3 , Ready , 100.0) : Left = -41.4885
(East , 0 , 3 , Ready , 100.0) : Hit = -49.480500000000006
(West , 0 , 3 , Ready , 100.0) : Stay = -19.990000000000002
(South , 0 , 3 , Ready , 100.0) : Stay = -21.488500000000002
(North , 0 , 3 , Ready , 100.0) : Stay = -21.488500000000002
(Centre , 1 , 0 , Dormant , 25.0) : Hit = -13.541450000000001
(East , 1 , 0 , Dormant , 25.0) : Hit = -3.9960000000000004
(West , 1 , 0 , Dormant , 25.0) : Right = -19.4905
(South , 1 , 0 , Dormant , 25.0) : Gather = -18.74125
(North , 1 , 0 , Dormant , 25.0) : Down = -18.816175
(Centre , 1 , 0 , Dormant , 50.0) : Hit = -13.541450000000001
(East , 1 , 0 , Dormant , 50.0) : Hit = -3.9960000000000004
(West , 1 , 0 , Dormant , 50.0) : Right = -19.4905
(South , 1 , 0 , Dormant , 50.0) : Gather = -18.74125
(North , 1 , 0 , Dormant , 50.0) : Down = -18.816175
(Centre , 1 , 0 , Dormant , 75.0) : Left = -20.589400000000005
(East , 1 , 0 , Dormant , 75.0) : Hit = -22.187800000000003
(West , 1 , 0 , Dormant , 75.0) : Stay = -19.990000000000002
(South , 1 , 0 , Dormant , 75.0) : Stay = -20.589400000000005
(North , 1 , 0 , Dormant , 75.0) : Craft = -19.990000000000002
(Centre , 1 , 0 , Dormant , 100.0) : Left = -20.589400000000005
(East , 1 , 0 , Dormant , 100.0) : Hit = -22.187800000000003
(West , 1 , 0 , Dormant , 100.0) : Stay = -19.990000000000002
(South , 1 , 0 , Dormant , 100.0) : Stay = -20.589400000000005
(North , 1 , 0 , Dormant , 100.0) : Craft = -19.990000000000002
(Centre , 1 , 0 , Ready , 25.0) : Left = -38.616375000000005
(East , 1 , 0 , Ready , 25.0) : Hit = -34.99
(West , 1 , 0 , Ready , 25.0) : Stay = -19.990000000000002
(South , 1 , 0 , Ready , 25.0) : Stay = -20.364625000000004
(North , 1 , 0 , Ready , 25.0) : Craft = -19.990000000000002
(Centre , 1 , 0 , Ready , 50.0) : Left = -41.113875
(East , 1 , 0 , Ready , 50.0) : Hit = -39.985
(West , 1 , 0 , Ready , 50.0) : Stay = -19.990000000000002
(South , 1 , 0 , Ready , 50.0) : Stay = -20.364625000000004
(North , 1 , 0 , Ready , 50.0) : Craft = -19.990000000000002
(Centre , 1 , 0 , Ready , 75.0) : Left = -41.4885
(East , 1 , 0 , Ready , 75.0) : Hit = -49.480500000000006
(West , 1 , 0 , Ready , 75.0) : Stay = -19.990000000000002
(South , 1 , 0 , Ready , 75.0) : Stay = -21.488500000000002
(North , 1 , 0 , Ready , 75.0) : Craft = -19.990000000000002
(Centre , 1 , 0 , Ready , 100.0) : Left = -41.4885
(East , 1 , 0 , Ready , 100.0) : Hit = -49.480500000000006
(West , 1 , 0 , Ready , 100.0) : Stay = -19.990000000000002
(South , 1 , 0 , Ready , 100.0) : Stay = -21.488500000000002
(North , 1 , 0 , Ready , 100.0) : Craft = -19.990000000000002
(Centre , 1 , 1 , Dormant , 25.0) : Right = 16.473500000000005
(East , 1 , 1 , Dormant , 25.0) : Shoot = 34.5005
(West , 1 , 1 , Dormant , 25.0) : Right = -1.5085000000000015
(South , 1 , 1 , Dormant , 25.0) : Up = 1.1887999999999996
(North , 1 , 1 , Dormant , 25.0) : Down = 1.1887999999999996
(Centre , 1 , 1 , Dormant , 50.0) : Hit = -13.541450000000001
(East , 1 , 1 , Dormant , 50.0) : Hit = -3.9960000000000004
(West , 1 , 1 , Dormant , 50.0) : Right = -19.4905
(South , 1 , 1 , Dormant , 50.0) : Gather = -18.74125
(North , 1 , 1 , Dormant , 50.0) : Down = -18.816175
(Centre , 1 , 1 , Dormant , 75.0) : Left = -20.589400000000005
(East , 1 , 1 , Dormant , 75.0) : Hit = -15.894099999999998
(West , 1 , 1 , Dormant , 75.0) : Stay = -19.990000000000002
(South , 1 , 1 , Dormant , 75.0) : Stay = -20.589400000000005
(North , 1 , 1 , Dormant , 75.0) : Craft = -19.990000000000002
(Centre , 1 , 1 , Dormant , 100.0) : Left = -20.589400000000005
(East , 1 , 1 , Dormant , 100.0) : Hit = -22.187800000000003
(West , 1 , 1 , Dormant , 100.0) : Stay = -19.990000000000002
(South , 1 , 1 , Dormant , 100.0) : Stay = -20.589400000000005
(North , 1 , 1 , Dormant , 100.0) : Craft = -19.990000000000002
(Centre , 1 , 1 , Ready , 25.0) : Shoot = -26.865625
(East , 1 , 1 , Ready , 25.0) : Shoot = -8.748750000000001
(West , 1 , 1 , Ready , 25.0) : Shoot = -4.9925
(South , 1 , 1 , Ready , 25.0) : Up = -9.001000000000001
(North , 1 , 1 , Ready , 25.0) : Stay = -16.431062500000003
(Centre , 1 , 1 , Ready , 50.0) : Left = -41.113875
(East , 1 , 1 , Ready , 50.0) : Hit = -39.985
(West , 1 , 1 , Ready , 50.0) : Stay = -19.990000000000002
(South , 1 , 1 , Ready , 50.0) : Stay = -20.364625000000004
(North , 1 , 1 , Ready , 50.0) : Craft = -19.990000000000002
(Centre , 1 , 1 , Ready , 75.0) : Left = -41.4885
(East , 1 , 1 , Ready , 75.0) : Shoot = -47.73225
(West , 1 , 1 , Ready , 75.0) : Stay = -19.990000000000002
(South , 1 , 1 , Ready , 75.0) : Stay = -21.488500000000002
(North , 1 , 1 , Ready , 75.0) : Craft = -19.990000000000002
(Centre , 1 , 1 , Ready , 100.0) : Left = -41.4885
(East , 1 , 1 , Ready , 100.0) : Hit = -49.480500000000006
(West , 1 , 1 , Ready , 100.0) : Stay = -19.990000000000002
(South , 1 , 1 , Ready , 100.0) : Stay = -21.488500000000002
(North , 1 , 1 , Ready , 100.0) : Craft = -19.990000000000002
(Centre , 1 , 2 , Dormant , 25.0) : Shoot = 19.24575
(East , 1 , 2 , Dormant , 25.0) : Shoot = 37.64735
(West , 1 , 2 , Dormant , 25.0) : Shoot = 4.373125
(South , 1 , 2 , Dormant , 25.0) : Up = 1.1887999999999996
(North , 1 , 2 , Dormant , 25.0) : Down = 1.1887999999999996
(Centre , 1 , 2 , Dormant , 50.0) : Shoot = -10.499500000000001
(East , 1 , 2 , Dormant , 50.0) : Shoot = 13.32665
(West , 1 , 2 , Dormant , 50.0) : Shoot = -16.868125
(South , 1 , 2 , Dormant , 50.0) : Gather = -18.74125
(North , 1 , 2 , Dormant , 50.0) : Down = -18.816175
(Centre , 1 , 2 , Dormant , 75.0) : Left = -20.589400000000005
(East , 1 , 2 , Dormant , 75.0) : Hit = -15.894099999999998
(West , 1 , 2 , Dormant , 75.0) : Stay = -19.990000000000002
(South , 1 , 2 , Dormant , 75.0) : Stay = -20.589400000000005
(North , 1 , 2 , Dormant , 75.0) : Craft = -19.990000000000002
(Centre , 1 , 2 , Dormant , 100.0) : Left = -20.589400000000005
(East , 1 , 2 , Dormant , 100.0) : Hit = -22.187800000000003
(West , 1 , 2 , Dormant , 100.0) : Stay = -19.990000000000002
(South , 1 , 2 , Dormant , 100.0) : Stay = -20.589400000000005
(North , 1 , 2 , Dormant , 100.0) : Craft = -19.990000000000002
(Centre , 1 , 2 , Ready , 25.0) : Shoot = -24.368125000000003
(East , 1 , 2 , Ready , 25.0) : Shoot = -7.874624999999998
(West , 1 , 2 , Ready , 25.0) : Shoot = 4.373125
(South , 1 , 2 , Ready , 25.0) : Up = -9.001000000000001
(North , 1 , 2 , Ready , 25.0) : Stay = -16.431062500000003
(Centre , 1 , 2 , Ready , 50.0) : Left = -41.113875
(East , 1 , 2 , Ready , 50.0) : Shoot = -39.615375
(West , 1 , 2 , Ready , 50.0) : Shoot = -16.868125
(South , 1 , 2 , Ready , 50.0) : Stay = -20.364625000000004
(North , 1 , 2 , Ready , 50.0) : Craft = -19.990000000000002
(Centre , 1 , 2 , Ready , 75.0) : Left = -41.4885
(East , 1 , 2 , Ready , 75.0) : Shoot = -47.73225
(West , 1 , 2 , Ready , 75.0) : Stay = -19.990000000000002
(South , 1 , 2 , Ready , 75.0) : Stay = -21.488500000000002
(North , 1 , 2 , Ready , 75.0) : Craft = -19.990000000000002
(Centre , 1 , 2 , Ready , 100.0) : Left = -41.4885
(East , 1 , 2 , Ready , 100.0) : Hit = -49.480500000000006
(West , 1 , 2 , Ready , 100.0) : Stay = -19.990000000000002
(South , 1 , 2 , Ready , 100.0) : Stay = -21.488500000000002
(North , 1 , 2 , Ready , 100.0) : Craft = -19.990000000000002
(Centre , 1 , 3 , Dormant , 25.0) : Shoot = 19.24575
(East , 1 , 3 , Dormant , 25.0) : Shoot = 37.64735
(West , 1 , 3 , Dormant , 25.0) : Shoot = 4.373125
(South , 1 , 3 , Dormant , 25.0) : Up = 1.1887999999999996
(North , 1 , 3 , Dormant , 25.0) : Down = 1.1887999999999996
(Centre , 1 , 3 , Dormant , 50.0) : Shoot = -10.499500000000001
(East , 1 , 3 , Dormant , 50.0) : Shoot = 13.32665
(West , 1 , 3 , Dormant , 50.0) : Shoot = -16.868125
(South , 1 , 3 , Dormant , 50.0) : Gather = -18.74125
(North , 1 , 3 , Dormant , 50.0) : Down = -18.816175
(Centre , 1 , 3 , Dormant , 75.0) : Left = -20.589400000000005
(East , 1 , 3 , Dormant , 75.0) : Hit = -15.894099999999998
(West , 1 , 3 , Dormant , 75.0) : Stay = -19.990000000000002
(South , 1 , 3 , Dormant , 75.0) : Stay = -20.589400000000005
(North , 1 , 3 , Dormant , 75.0) : Craft = -19.990000000000002
(Centre , 1 , 3 , Dormant , 100.0) : Left = -20.589400000000005
(East , 1 , 3 , Dormant , 100.0) : Hit = -22.187800000000003
(West , 1 , 3 , Dormant , 100.0) : Stay = -19.990000000000002
(South , 1 , 3 , Dormant , 100.0) : Stay = -20.589400000000005
(North , 1 , 3 , Dormant , 100.0) : Craft = -19.990000000000002
(Centre , 1 , 3 , Ready , 25.0) : Shoot = -24.368125000000003
(East , 1 , 3 , Ready , 25.0) : Shoot = -7.874624999999998
(West , 1 , 3 , Ready , 25.0) : Shoot = 4.373125
(South , 1 , 3 , Ready , 25.0) : Up = -9.001000000000001
(North , 1 , 3 , Ready , 25.0) : Stay = -16.431062500000003
(Centre , 1 , 3 , Ready , 50.0) : Left = -41.113875
(East , 1 , 3 , Ready , 50.0) : Shoot = -39.615375
(West , 1 , 3 , Ready , 50.0) : Shoot = -16.868125
(South , 1 , 3 , Ready , 50.0) : Stay = -20.364625000000004
(North , 1 , 3 , Ready , 50.0) : Craft = -19.990000000000002
(Centre , 1 , 3 , Ready , 75.0) : Left = -41.4885
(East , 1 , 3 , Ready , 75.0) : Shoot = -47.73225
(West , 1 , 3 , Ready , 75.0) : Stay = -19.990000000000002
(South , 1 , 3 , Ready , 75.0) : Stay = -21.488500000000002
(North , 1 , 3 , Ready , 75.0) : Craft = -19.990000000000002
(Centre , 1 , 3 , Ready , 100.0) : Left = -41.4885
(East , 1 , 3 , Ready , 100.0) : Hit = -49.480500000000006
(West , 1 , 3 , Ready , 100.0) : Stay = -19.990000000000002
(South , 1 , 3 , Ready , 100.0) : Stay = -21.488500000000002
(North , 1 , 3 , Ready , 100.0) : Craft = -19.990000000000002
(Centre , 2 , 0 , Dormant , 25.0) : Hit = -13.541450000000001
(East , 2 , 0 , Dormant , 25.0) : Hit = -3.9960000000000004
(West , 2 , 0 , Dormant , 25.0) : Right = -19.4905
(South , 2 , 0 , Dormant , 25.0) : Gather = -18.74125
(North , 2 , 0 , Dormant , 25.0) : Down = -18.816175
(Centre , 2 , 0 , Dormant , 50.0) : Hit = -13.541450000000001
(East , 2 , 0 , Dormant , 50.0) : Hit = -3.9960000000000004
(West , 2 , 0 , Dormant , 50.0) : Right = -19.4905
(South , 2 , 0 , Dormant , 50.0) : Gather = -18.74125
(North , 2 , 0 , Dormant , 50.0) : Down = -18.816175
(Centre , 2 , 0 , Dormant , 75.0) : Left = -20.589400000000005
(East , 2 , 0 , Dormant , 75.0) : Hit = -22.187800000000003
(West , 2 , 0 , Dormant , 75.0) : Stay = -19.990000000000002
(South , 2 , 0 , Dormant , 75.0) : Stay = -20.589400000000005
(North , 2 , 0 , Dormant , 75.0) : Craft = -19.990000000000002
(Centre , 2 , 0 , Dormant , 100.0) : Left = -20.589400000000005
(East , 2 , 0 , Dormant , 100.0) : Hit = -22.187800000000003
(West , 2 , 0 , Dormant , 100.0) : Stay = -19.990000000000002
(South , 2 , 0 , Dormant , 100.0) : Stay = -20.589400000000005
(North , 2 , 0 , Dormant , 100.0) : Craft = -19.990000000000002
(Centre , 2 , 0 , Ready , 25.0) : Left = -38.616375000000005
(East , 2 , 0 , Ready , 25.0) : Hit = -34.99
(West , 2 , 0 , Ready , 25.0) : Stay = -19.990000000000002
(South , 2 , 0 , Ready , 25.0) : Stay = -20.364625000000004
(North , 2 , 0 , Ready , 25.0) : Craft = -19.990000000000002
(Centre , 2 , 0 , Ready , 50.0) : Left = -41.113875
(East , 2 , 0 , Ready , 50.0) : Hit = -39.985
(West , 2 , 0 , Ready , 50.0) : Stay = -19.990000000000002
(South , 2 , 0 , Ready , 50.0) : Stay = -20.364625000000004
(North , 2 , 0 , Ready , 50.0) : Craft = -19.990000000000002
(Centre , 2 , 0 , Ready , 75.0) : Left = -41.4885
(East , 2 , 0 , Ready , 75.0) : Hit = -49.480500000000006
(West , 2 , 0 , Ready , 75.0) : Stay = -19.990000000000002
(South , 2 , 0 , Ready , 75.0) : Stay = -21.488500000000002
(North , 2 , 0 , Ready , 75.0) : Craft = -19.990000000000002
(Centre , 2 , 0 , Ready , 100.0) : Left = -41.4885
(East , 2 , 0 , Ready , 100.0) : Hit = -49.480500000000006
(West , 2 , 0 , Ready , 100.0) : Stay = -19.990000000000002
(South , 2 , 0 , Ready , 100.0) : Stay = -21.488500000000002
(North , 2 , 0 , Ready , 100.0) : Craft = -19.990000000000002
(Centre , 2 , 1 , Dormant , 25.0) : Right = 16.473500000000005
(East , 2 , 1 , Dormant , 25.0) : Shoot = 34.5005
(West , 2 , 1 , Dormant , 25.0) : Right = -1.5085000000000015
(South , 2 , 1 , Dormant , 25.0) : Up = 1.1887999999999996
(North , 2 , 1 , Dormant , 25.0) : Down = 1.1887999999999996
(Centre , 2 , 1 , Dormant , 50.0) : Hit = -13.541450000000001
(East , 2 , 1 , Dormant , 50.0) : Hit = -3.9960000000000004
(West , 2 , 1 , Dormant , 50.0) : Right = -19.4905
(South , 2 , 1 , Dormant , 50.0) : Gather = -18.74125
(North , 2 , 1 , Dormant , 50.0) : Down = -18.816175
(Centre , 2 , 1 , Dormant , 75.0) : Left = -20.589400000000005
(East , 2 , 1 , Dormant , 75.0) : Hit = -15.894099999999998
(West , 2 , 1 , Dormant , 75.0) : Stay = -19.990000000000002
(South , 2 , 1 , Dormant , 75.0) : Stay = -20.589400000000005
(North , 2 , 1 , Dormant , 75.0) : Craft = -19.990000000000002
(Centre , 2 , 1 , Dormant , 100.0) : Left = -20.589400000000005
(East , 2 , 1 , Dormant , 100.0) : Hit = -22.187800000000003
(West , 2 , 1 , Dormant , 100.0) : Stay = -19.990000000000002
(South , 2 , 1 , Dormant , 100.0) : Stay = -20.589400000000005
(North , 2 , 1 , Dormant , 100.0) : Craft = -19.990000000000002
(Centre , 2 , 1 , Ready , 25.0) : Shoot = -26.865625
(East , 2 , 1 , Ready , 25.0) : Shoot = -8.748750000000001
