Iteration-1

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -5.0
(North , 2 , 3 , Dormant , 50.0) : Stay = -10.0
(Centre , 2 , 3 , Dormant , 75.0) : Stay = -10.0
(East , 2 , 3 , Dormant , 75.0) : Stay = -10.0
(West , 2 , 3 , Dormant , 75.0) : Stay = -10.0
(South , 2 , 3 , Dormant , 75.0) : Stay = -10.0
(North , 2 , 3 , Dormant , 75.0) : Stay = -10.0
(Centre , 2 , 3 , Dormant , 100.0) : Stay = -10.0
(East , 2 , 3 , Dormant , 100.0) : Stay = -10.0
(West , 2 , 3 , Dormant , 100.0) : Stay = -10.0
(South , 2 , 3 , Dormant , 100.0) : Stay = -10.0
(North , 2 , 3 , Dormant , 100.0) : Stay = -10.0
(Centre , 2 , 3 , Ready , 25.0) : Shoot = -17.5
(East , 2 , 3 , Ready , 25.0) : Shoot = -7.5
(West , 2 , 3 , Ready , 25.0) : Shoot = 2.5
(South , 2 , 3 , Ready , 25.0) : Stay = -10.0
(North , 2 , 3 , Ready , 25.0) : Stay = -10.0
(Centre , 2 , 3 , Ready , 50.0) : Hit = -27.5
(East , 2 , 3 , Ready , 50.0) : Hit = -25.0
(West , 2 , 3 , Ready , 50.0) : Stay = -10.0
(South , 2 , 3 , Ready , 50.0) : Stay = -10.0
(North , 2 , 3 , Ready , 50.0) : Stay = -10.0
(Centre , 2 , 3 , Ready , 75.0) : Stay = -30.0
(East , 2 , 3 , Ready , 75.0) : Stay = -30.0
(West , 2 , 3 , Ready , 75.0) : Stay = -10.0
(South , 2 , 3 , Ready , 75.0) : Stay = -10.0
(North , 2 , 3 , Ready , 75.0) : Stay = -10.0
(Centre , 2 , 3 , Ready , 100.0) : Stay = -30.0
(East , 2 , 3 , Ready , 100.0) : Stay = -30.0
(West , 2 , 3 , Ready , 100.0) : Stay = -10.0
(South , 2 , 3 , Ready , 100.0) : Stay = -10.0
(North , 2 , 3 , Ready , 100.0) : Stay = -10.0
Iteration-2

(Centre , 0 , 0 , Dormant , 25.0) : Hit = -7.137500000000001
(East , 0 , 0 , Dormant , 25.0) : Hit = -1.0
(West , 0 , 0 , Dormant , 25.0) : Right = -12.375
(South , 0 , 0 , Dormant , 25.0) : Gather = -12.1875
(North , 0 , 0 , Dormant , 25.0) : Down = -12.20625
(Centre , 0 , 0 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 0 , 0 , Dormant , 50.0) : Hit = -1.0
(West , 0 , 0 , Dormant , 50.0) : Right = -12.375
(South , 0 , 0 , Dormant , 50.0) : Gather = -12.1875
(North , 0 , 0 , Dormant , 50.0) : Down = -12.20625
(Centre , 0 , 0 , Dormant , 75.0) : Left = -12.65
(East , 0 , 0 , Dormant , 75.0) : Hit = -13.05
(West , 0 , 0 , Dormant , 75.0) : Stay = -12.5
(South , 0 , 0 , Dormant , 75.0) : Stay = -12.65
(North , 0 , 0 , Dormant , 75.0) : Stay = -12.65
(Centre , 0 , 0 , Dormant , 100.0) : Left = -12.65
(East , 0 , 0 , Dormant , 100.0) : Hit = -13.05
(West , 0 , 0 , Dormant , 100.0) : Stay = -12.5
(South , 0 , 0 , Dormant , 100.0) : Stay = -12.65
(North , 0 , 0 , Dormant , 100.0) : Stay = -12.65
(Centre , 0 , 0 , Ready , 25.0) : Hit = -31.21875
(East , 0 , 0 , Ready , 25.0) : Hit = -27.5
(West , 0 , 0 , Ready , 25.0) : Stay = -12.5
(South , 0 , 0 , Ready , 25.0) : Stay = -12.59375
(North , 0 , 0 , Ready , 25.0) : Stay = -12.59375
(Centre , 0 , 0 , Ready , 50.0) : Hit = -31.84375
(East , 0 , 0 , Ready , 50.0) : Hit = -28.75
(West , 0 , 0 , Ready , 50.0) : Stay = -12.5
(South , 0 , 0 , Ready , 50.0) : Stay = -12.59375
(North , 0 , 0 , Ready , 50.0) : Stay = -12.59375
(Centre , 0 , 0 , Ready , 75.0) : Left = -32.875
(East , 0 , 0 , Ready , 75.0) : Hit = -34.875
(West , 0 , 0 , Ready , 75.0) : Stay = -12.5
(South , 0 , 0 , Ready , 75.0) : Stay = -12.875
(North , 0 , 0 , Ready , 75.0) : Stay = -12.875
(Centre , 0 , 0 , Ready , 100.0) : Left = -32.875
(East , 0 , 0 , Ready , 100.0) : Hit = -34.875
(West , 0 , 0 , Ready , 100.0) : Stay = -12.5
(South , 0 , 0 , Ready , 100.0) : Stay = -12.875
(North , 0 , 0 , Ready , 100.0) : Stay = -12.875
(Centre , 0 , 1 , Dormant , 25.0) : Shoot = 13.8125
(East , 0 , 1 , Dormant , 25.0) : Shoot = 34.875
(West , 0 , 1 , Dormant , 25.0) : Shoot = 0.625
(South , 0 , 1 , Dormant , 25.0) : Up = -7.200000000000001
(North , 0 , 1 , Dormant , 25.0) : Down = -7.200000000000001
(Centre , 0 , 1 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 0 , 1 , Dormant , 50.0) : Hit = -1.0
(West , 0 , 1 , Dormant , 50.0) : Right = -12.375
(South , 0 , 1 , Dormant , 50.0) : Gather = -12.1875
(North , 0 , 1 , Dormant , 50.0) : Down = -12.20625
(Centre , 0 , 1 , Dormant , 75.0) : Left = -12.65
(East , 0 , 1 , Dormant , 75.0) : Shoot = -11.475000000000001
(West , 0 , 1 , Dormant , 75.0) : Stay = -12.5
(South , 0 , 1 , Dormant , 75.0) : Stay = -12.65
(North , 0 , 1 , Dormant , 75.0) : Stay = -12.65
(Centre , 0 , 1 , Dormant , 100.0) : Left = -12.65
(East , 0 , 1 , Dormant , 100.0) : Hit = -13.05
(West , 0 , 1 , Dormant , 100.0) : Stay = -12.5
(South , 0 , 1 , Dormant , 100.0) : Stay = -12.65
(North , 0 , 1 , Dormant , 100.0) : Stay = -12.65
(Centre , 0 , 1 , Ready , 25.0) : Shoot = -19.84375
(East , 0 , 1 , Ready , 25.0) : Shoot = -7.8125
(West , 0 , 1 , Ready , 25.0) : Shoot = 0.625
(South , 0 , 1 , Ready , 25.0) : Up = -9.75
(North , 0 , 1 , Ready , 25.0) : Stay = -11.609375
(Centre , 0 , 1 , Ready , 50.0) : Hit = -31.84375
(East , 0 , 1 , Ready , 50.0) : Hit = -28.75
(West , 0 , 1 , Ready , 50.0) : Stay = -12.5
(South , 0 , 1 , Ready , 50.0) : Stay = -12.59375
(North , 0 , 1 , Ready , 50.0) : Stay = -12.59375
(Centre , 0 , 1 , Ready , 75.0) : Left = -32.875
(East , 0 , 1 , Ready , 75.0) : Shoot = -34.4375
(West , 0 , 1 , Ready , 75.0) : Stay = -12.5
(South , 0 , 1 , Ready , 75.0) : Stay = -12.875
(North , 0 , 1 , Ready , 75.0) : Stay = -12.875
(Centre , 0 , 1 , Ready , 100.0) : Left = -32.875
(East , 0 , 1 , Ready , 100.0) : Hit = -34.875
(West , 0 , 1 , Ready , 100.0) : Stay = -12.5
(South , 0 , 1 , Ready , 100.0) : Stay = -12.875
(North , 0 , 1 , Ready , 100.0) : Stay = -12.875
(Centre , 0 , 2 , Dormant , 25.0) : Shoot = 16.0625
(East , 0 , 2 , Dormant , 25.0) : Shoot = 35.6625
(West , 0 , 2 , Dormant , 25.0) : Shoot = 2.96875
(South , 0 , 2 , Dormant , 25.0) : Up = -7.200000000000001
(North , 0 , 2 , Dormant , 25.0) : Down = -7.200000000000001
(Centre , 0 , 2 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 0 , 2 , Dormant , 50.0) : Hit = -1.0
(West , 0 , 2 , Dormant , 50.0) : Shoot = -11.71875
(South , 0 , 2 , Dormant , 50.0) : Gather = -12.1875
(North , 0 , 2 , Dormant , 50.0) : Down = -12.20625
(Centre , 0 , 2 , Dormant , 75.0) : Left = -12.65
(East , 0 , 2 , Dormant , 75.0) : Shoot = -11.475000000000001
(West , 0 , 2 , Dormant , 75.0) : Stay = -12.5
(South , 0 , 2 , Dormant , 75.0) : Stay = -12.65
(North , 0 , 2 , Dormant , 75.0) : Stay = -12.65
(Centre , 0 , 2 , Dormant , 100.0) : Left = -12.65
(East , 0 , 2 , Dormant , 100.0) : Hit = -13.05
(West , 0 , 2 , Dormant , 100.0) : Stay = -12.5
(South , 0 , 2 , Dormant , 100.0) : Stay = -12.65
(North , 0 , 2 , Dormant , 100.0) : Stay = -12.65
(Centre , 0 , 2 , Ready , 25.0) : Shoot = -19.21875
(East , 0 , 2 , Ready , 25.0) : Shoot = -7.59375
(West , 0 , 2 , Ready , 25.0) : Shoot = 2.96875
(South , 0 , 2 , Ready , 25.0) : Up = -9.75
(North , 0 , 2 , Ready , 25.0) : Stay = -11.609375
(Centre , 0 , 2 , Ready , 50.0) : Hit = -31.84375
(East , 0 , 2 , Ready , 50.0) : Hit = -28.75
(West , 0 , 2 , Ready , 50.0) : Shoot = -11.71875
(South , 0 , 2 , Ready , 50.0) : Stay = -12.59375
(North , 0 , 2 , Ready , 50.0) : Stay = -12.59375
(Centre , 0 , 2 , Ready , 75.0) : Left = -32.875
(East , 0 , 2 , Ready , 75.0) : Shoot = -34.4375
(West , 0 , 2 , Ready , 75.0) : Stay = -12.5
(South , 0 , 2 , Ready , 75.0) : Stay = -12.875
(North , 0 , 2 , Ready , 75.0) : Stay = -12.875
(Centre , 0 , 2 , Ready , 100.0) : Left = -32.875
(East , 0 , 2 , Ready , 100.0) : Hit = -34.875
(West , 0 , 2 , Ready , 100.0) : Stay = -12.5
(South , 0 , 2 , Ready , 100.0) : Stay = -12.875
(North , 0 , 2 , Ready , 100.0) : Stay = -12.875
(Centre , 0 , 3 , Dormant , 25.0) : Shoot = 16.0625
(East , 0 , 3 , Dormant , 25.0) : Shoot = 35.6625
(West , 0 , 3 , Dormant , 25.0) : Shoot = 2.96875
(South , 0 , 3 , Dormant , 25.0) : Up = -7.200000000000001
(North , 0 , 3 , Dormant , 25.0) : Down = -7.200000000000001
(Centre , 0 , 3 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 0 , 3 , Dormant , 50.0) : Hit = -1.0
(West , 0 , 3 , Dormant , 50.0) : Shoot = -11.71875
(South , 0 , 3 , Dormant , 50.0) : Gather = -12.1875
(North , 0 , 3 , Dormant , 50.0) : Down = -12.20625
(Centre , 0 , 3 , Dormant , 75.0) : Left = -12.65
(East , 0 , 3 , Dormant , 75.0) : Shoot = -11.475000000000001
(West , 0 , 3 , Dormant , 75.0) : Stay = -12.5
(South , 0 , 3 , Dormant , 75.0) : Stay = -12.65
(North , 0 , 3 , Dormant , 75.0) : Stay = -12.65
(Centre , 0 , 3 , Dormant , 100.0) : Left = -12.65
(East , 0 , 3 , Dormant , 100.0) : Hit = -13.05
(West , 0 , 3 , Dormant , 100.0) : Stay = -12.5
(South , 0 , 3 , Dormant , 100.0) : Stay = -12.65
(North , 0 , 3 , Dormant , 100.0) : Stay = -12.65
(Centre , 0 , 3 , Ready , 25.0) : Shoot = -19.21875
(East , 0 , 3 , Ready , 25.0) : Shoot = -7.59375
(West , 0 , 3 , Ready , 25.0) : Shoot = 2.96875
(South , 0 , 3 , Ready , 25.0) : Up = -9.75
(North , 0 , 3 , Ready , 25.0) : Stay = -11.609375
(Centre , 0 , 3 , Ready , 50.0) : Hit = -31.84375
(East , 0 , 3 , Ready , 50.0) : Hit = -28.75
(West , 0 , 3 , Ready , 50.0) : Shoot = -11.71875
(South , 0 , 3 , Ready , 50.0) : Stay = -12.59375
(North , 0 , 3 , Ready , 50.0) : Stay = -12.59375
(Centre , 0 , 3 , Ready , 75.0) : Left = -32.875
(East , 0 , 3 , Ready , 75.0) : Shoot = -34.4375
(West , 0 , 3 , Ready , 75.0) : Stay = -12.5
(South , 0 , 3 , Ready , 75.0) : Stay = -12.875
(North , 0 , 3 , Ready , 75.0) : Stay = -12.875
(Centre , 0 , 3 , Ready , 100.0) : Left = -32.875
(East , 0 , 3 , Ready , 100.0) : Hit = -34.875
(West , 0 , 3 , Ready , 100.0) : Stay = -12.5
(South , 0 , 3 , Ready , 100.0) : Stay = -12.875
(North , 0 , 3 , Ready , 100.0) : Stay = -12.875
(Centre , 1 , 0 , Dormant , 25.0) : Hit = -7.137500000000001
(East , 1 , 0 , Dormant , 25.0) : Hit = -1.0
(West , 1 , 0 , Dormant , 25.0) : Right = -12.375
(South , 1 , 0 , Dormant , 25.0) : Gather = -12.1875
(North , 1 , 0 , Dormant , 25.0) : Down = -12.20625
(Centre , 1 , 0 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 1 , 0 , Dormant , 50.0) : Hit = -1.0
(West , 1 , 0 , Dormant , 50.0) : Right = -12.375
(South , 1 , 0 , Dormant , 50.0) : Gather = -12.1875
(North , 1 , 0 , Dormant , 50.0) : Down = -12.20625
(Centre , 1 , 0 , Dormant , 75.0) : Left = -12.65
(East , 1 , 0 , Dormant , 75.0) : Hit = -13.05
(West , 1 , 0 , Dormant , 75.0) : Stay = -12.5
(South , 1 , 0 , Dormant , 75.0) : Stay = -12.65
(North , 1 , 0 , Dormant , 75.0) : Craft = -12.5
(Centre , 1 , 0 , Dormant , 100.0) : Left = -12.65
(East , 1 , 0 , Dormant , 100.0) : Hit = -13.05
(West , 1 , 0 , Dormant , 100.0) : Stay = -12.5
(South , 1 , 0 , Dormant , 100.0) : Stay = -12.65
(North , 1 , 0 , Dormant , 100.0) : Craft = -12.5
(Centre , 1 , 0 , Ready , 25.0) : Hit = -31.21875
(East , 1 , 0 , Ready , 25.0) : Hit = -27.5
(West , 1 , 0 , Ready , 25.0) : Stay = -12.5
(South , 1 , 0 , Ready , 25.0) : Stay = -12.59375
(North , 1 , 0 , Ready , 25.0) : Craft = -12.5
(Centre , 1 , 0 , Ready , 50.0) : Hit = -31.84375
(East , 1 , 0 , Ready , 50.0) : Hit = -28.75
(West , 1 , 0 , Ready , 50.0) : Stay = -12.5
(South , 1 , 0 , Ready , 50.0) : Stay = -12.59375
(North , 1 , 0 , Ready , 50.0) : Craft = -12.5
(Centre , 1 , 0 , Ready , 75.0) : Left = -32.875
(East , 1 , 0 , Ready , 75.0) : Hit = -34.875
(West , 1 , 0 , Ready , 75.0) : Stay = -12.5
(South , 1 , 0 , Ready , 75.0) : Stay = -12.875
(North , 1 , 0 , Ready , 75.0) : Craft = -12.5
(Centre , 1 , 0 , Ready , 100.0) : Left = -32.875
(East , 1 , 0 , Ready , 100.0) : Hit = -34.875
(West , 1 , 0 , Ready , 100.0) : Stay = -12.5
(South , 1 , 0 , Ready , 100.0) : Stay = -12.875
(North , 1 , 0 , Ready , 100.0) : Craft = -12.5
(Centre , 1 , 1 , Dormant , 25.0) : Shoot = 13.8125
(East , 1 , 1 , Dormant , 25.0) : Shoot = 34.875
(West , 1 , 1 , Dormant , 25.0) : Shoot = 0.625
(South , 1 , 1 , Dormant , 25.0) : Up = -7.200000000000001
(North , 1 , 1 , Dormant , 25.0) : Down = -7.200000000000001
(Centre , 1 , 1 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 1 , 1 , Dormant , 50.0) : Hit = -1.0
(West , 1 , 1 , Dormant , 50.0) : Right = -12.375
(South , 1 , 1 , Dormant , 50.0) : Gather = -12.1875
(North , 1 , 1 , Dormant , 50.0) : Down = -12.20625
(Centre , 1 , 1 , Dormant , 75.0) : Left = -12.65
(East , 1 , 1 , Dormant , 75.0) : Shoot = -11.475000000000001
(West , 1 , 1 , Dormant , 75.0) : Stay = -12.5
(South , 1 , 1 , Dormant , 75.0) : Stay = -12.65
(North , 1 , 1 , Dormant , 75.0) : Craft = -12.5
(Centre , 1 , 1 , Dormant , 100.0) : Left = -12.65
(East , 1 , 1 , Dormant , 100.0) : Hit = -13.05
(West , 1 , 1 , Dormant , 100.0) : Stay = -12.5
(South , 1 , 1 , Dormant , 100.0) : Stay = -12.65
(North , 1 , 1 , Dormant , 100.0) : Craft = -12.5
(Centre , 1 , 1 , Ready , 25.0) : Shoot = -19.84375
(East , 1 , 1 , Ready , 25.0) : Shoot = -7.8125
(West , 1 , 1 , Ready , 25.0) : Shoot = 0.625
(South , 1 , 1 , Ready , 25.0) : Up = -9.75
(North , 1 , 1 , Ready , 25.0) : Stay = -11.609375
(Centre , 1 , 1 , Ready , 50.0) : Hit = -31.84375
(East , 1 , 1 , Ready , 50.0) : Hit = -28.75
(West , 1 , 1 , Ready , 50.0) : Stay = -12.5
(South , 1 , 1 , Ready , 50.0) : Stay = -12.59375
(North , 1 , 1 , Ready , 50.0) : Craft = -12.5
(Centre , 1 , 1 , Ready , 75.0) : Left = -32.875
(East , 1 , 1 , Ready , 75.0) : Shoot = -34.4375
(West , 1 , 1 , Ready , 75.0) : Stay = -12.5
(South , 1 , 1 , Ready , 75.0) : Stay = -12.875
(North , 1 , 1 , Ready , 75.0) : Craft = -12.5
(Centre , 1 , 1 , Ready , 100.0) : Left = -32.875
(East , 1 , 1 , Ready , 100.0) : Hit = -34.875
(West , 1 , 1 , Ready , 100.0) : Stay = -12.5
(South , 1 , 1 , Ready , 100.0) : Stay = -12.875
(North , 1 , 1 , Ready , 100.0) : Craft = -12.5
(Centre , 1 , 2 , Dormant , 25.0) : Shoot = 16.0625
(East , 1 , 2 , Dormant , 25.0) : Shoot = 35.6625
(West , 1 , 2 , Dormant , 25.0) : Shoot = 2.96875
(South , 1 , 2 , Dormant , 25.0) : Up = -7.200000000000001
(North , 1 , 2 , Dormant , 25.0) : Down = -7.200000000000001
(Centre , 1 , 2 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 1 , 2 , Dormant , 50.0) : Hit = -1.0
(West , 1 , 2 , Dormant , 50.0) : Shoot = -11.71875
(South , 1 , 2 , Dormant , 50.0) : Gather = -12.1875
(North , 1 , 2 , Dormant , 50.0) : Down = -12.20625
(Centre , 1 , 2 , Dormant , 75.0) : Left = -12.65
(East , 1 , 2 , Dormant , 75.0) : Shoot = -11.475000000000001
(West , 1 , 2 , Dormant , 75.0) : Stay = -12.5
(South , 1 , 2 , Dormant , 75.0) : Stay = -12.65
(North , 1 , 2 , Dormant , 75.0) : Craft = -12.5
(Centre , 1 , 2 , Dormant , 100.0) : Left = -12.65
(East , 1 , 2 , Dormant , 100.0) : Hit = -13.05
(West , 1 , 2 , Dormant , 100.0) : Stay = -12.5
(South , 1 , 2 , Dormant , 100.0) : Stay = -12.65
(North , 1 , 2 , Dormant , 100.0) : Craft = -12.5
(Centre , 1 , 2 , Ready , 25.0) : Shoot = -19.21875
(East , 1 , 2 , Ready , 25.0) : Shoot = -7.59375
(West , 1 , 2 , Ready , 25.0) : Shoot = 2.96875
(South , 1 , 2 , Ready , 25.0) : Up = -9.75
(North , 1 , 2 , Ready , 25.0) : Stay = -11.609375
(Centre , 1 , 2 , Ready , 50.0) : Hit = -31.84375
(East , 1 , 2 , Ready , 50.0) : Hit = -28.75
(West , 1 , 2 , Ready , 50.0) : Shoot = -11.71875
(South , 1 , 2 , Ready , 50.0) : Stay = -12.59375
(North , 1 , 2 , Ready , 50.0) : Craft = -12.5
(Centre , 1 , 2 , Ready , 75.0) : Left = -32.875
(East , 1 , 2 , Ready , 75.0) : Shoot = -34.4375
(West , 1 , 2 , Ready , 75.0) : Stay = -12.5
(South , 1 , 2 , Ready , 75.0) : Stay = -12.875
(North , 1 , 2 , Ready , 75.0) : Craft = -12.5
(Centre , 1 , 2 , Ready , 100.0) : Left = -32.875
(East , 1 , 2 , Ready , 100.0) : Hit = -34.875
(West , 1 , 2 , Ready , 100.0) : Stay = -12.5
(South , 1 , 2 , Ready , 100.0) : Stay = -12.875
(North , 1 , 2 , Ready , 100.0) : Craft = -12.5
(Centre , 1 , 3 , Dormant , 25.0) : Shoot = 16.0625
(East , 1 , 3 , Dormant , 25.0) : Shoot = 35.6625
(West , 1 , 3 , Dormant , 25.0) : Shoot = 2.96875
(South , 1 , 3 , Dormant , 25.0) : Up = -7.200000000000001
(North , 1 , 3 , Dormant , 25.0) : Down = -7.200000000000001
(Centre , 1 , 3 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 1 , 3 , Dormant , 50.0) : Hit = -1.0
(West , 1 , 3 , Dormant , 50.0) : Shoot = -11.71875
(South , 1 , 3 , Dormant , 50.0) : Gather = -12.1875
(North , 1 , 3 , Dormant , 50.0) : Down = -12.20625
(Centre , 1 , 3 , Dormant , 75.0) : Left = -12.65
(East , 1 , 3 , Dormant , 75.0) : Shoot = -11.475000000000001
(West , 1 , 3 , Dormant , 75.0) : Stay = -12.5
(South , 1 , 3 , Dormant , 75.0) : Stay = -12.65
(North , 1 , 3 , Dormant , 75.0) : Craft = -12.5
(Centre , 1 , 3 , Dormant , 100.0) : Left = -12.65
(East , 1 , 3 , Dormant , 100.0) : Hit = -13.05
(West , 1 , 3 , Dormant , 100.0) : Stay = -12.5
(South , 1 , 3 , Dormant , 100.0) : Stay = -12.65
(North , 1 , 3 , Dormant , 100.0) : Craft = -12.5
(Centre , 1 , 3 , Ready , 25.0) : Shoot = -19.21875
(East , 1 , 3 , Ready , 25.0) : Shoot = -7.59375
(West , 1 , 3 , Ready , 25.0) : Shoot = 2.96875
(South , 1 , 3 , Ready , 25.0) : Up = -9.75
(North , 1 , 3 , Ready , 25.0) : Stay = -11.609375
(Centre , 1 , 3 , Ready , 50.0) : Hit = -31.84375
(East , 1 , 3 , Ready , 50.0) : Hit = -28.75
(West , 1 , 3 , Ready , 50.0) : Shoot = -11.71875
(South , 1 , 3 , Ready , 50.0) : Stay = -12.59375
(North , 1 , 3 , Ready , 50.0) : Craft = -12.5
(Centre , 1 , 3 , Ready , 75.0) : Left = -32.875
(East , 1 , 3 , Ready , 75.0) : Shoot = -34.4375
(West , 1 , 3 , Ready , 75.0) : Stay = -12.5
(South , 1 , 3 , Ready , 75.0) : Stay = -12.875
(North , 1 , 3 , Ready , 75.0) : Craft = -12.5
(Centre , 1 , 3 , Ready , 100.0) : Left = -32.875
(East , 1 , 3 , Ready , 100.0) : Hit = -34.875
(West , 1 , 3 , Ready , 100.0) : Stay = -12.5
(South , 1 , 3 , Ready , 100.0) : Stay = -12.875
(North , 1 , 3 , Ready , 100.0) : Craft = -12.5
(Centre , 2 , 0 , Dormant , 25.0) : Hit = -7.137500000000001
(East , 2 , 0 , Dormant , 25.0) : Hit = -1.0
(West , 2 , 0 , Dormant , 25.0) : Right = -12.375
(South , 2 , 0 , Dormant , 25.0) : Gather = -12.1875
(North , 2 , 0 , Dormant , 25.0) : Down = -12.20625
(Centre , 2 , 0 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 2 , 0 , Dormant , 50.0) : Hit = -1.0
(West , 2 , 0 , Dormant , 50.0) : Right = -12.375
(South , 2 , 0 , Dormant , 50.0) : Gather = -12.1875
(North , 2 , 0 , Dormant , 50.0) : Down = -12.20625
(Centre , 2 , 0 , Dormant , 75.0) : Left = -12.65
(East , 2 , 0 , Dormant , 75.0) : Hit = -13.05
(West , 2 , 0 , Dormant , 75.0) : Stay = -12.5
(South , 2 , 0 , Dormant , 75.0) : Stay = -12.65
(North , 2 , 0 , Dormant , 75.0) : Craft = -12.5
(Centre , 2 , 0 , Dormant , 100.0) : Left = -12.65
(East , 2 , 0 , Dormant , 100.0) : Hit = -13.05
(West , 2 , 0 , Dormant , 100.0) : Stay = -12.5
(South , 2 , 0 , Dormant , 100.0) : Stay = -12.65
(North , 2 , 0 , Dormant , 100.0) : Craft = -12.5
(Centre , 2 , 0 , Ready , 25.0) : Hit = -31.21875
(East , 2 , 0 , Ready , 25.0) : Hit = -27.5
(West , 2 , 0 , Ready , 25.0) : Stay = -12.5
(South , 2 , 0 , Ready , 25.0) : Stay = -12.59375
(North , 2 , 0 , Ready , 25.0) : Craft = -12.5
(Centre , 2 , 0 , Ready , 50.0) : Hit = -31.84375
(East , 2 , 0 , Ready , 50.0) : Hit = -28.75
(West , 2 , 0 , Ready , 50.0) : Stay = -12.5
(South , 2 , 0 , Ready , 50.0) : Stay = -12.59375
(North , 2 , 0 , Ready , 50.0) : Craft = -12.5
(Centre , 2 , 0 , Ready , 75.0) : Left = -32.875
(East , 2 , 0 , Ready , 75.0) : Hit = -34.875
(West , 2 , 0 , Ready , 75.0) : Stay = -12.5
(South , 2 , 0 , Ready , 75.0) : Stay = -12.875
(North , 2 , 0 , Ready , 75.0) : Craft = -12.5
(Centre , 2 , 0 , Ready , 100.0) : Left = -32.875
(East , 2 , 0 , Ready , 100.0) : Hit = -34.875
(West , 2 , 0 , Ready , 100.0) : Stay = -12.5
(South , 2 , 0 , Ready , 100.0) : Stay = -12.875
(North , 2 , 0 , Ready , 100.0) : Craft = -12.5
(Centre , 2 , 1 , Dormant , 25.0) : Shoot = 13.8125
(East , 2 , 1 , Dormant , 25.0) : Shoot = 34.875
(West , 2 , 1 , Dormant , 25.0) : Shoot = 0.625
(South , 2 , 1 , Dormant , 25.0) : Up = -7.200000000000001
(North , 2 , 1 , Dormant , 25.0) : Down = -7.200000000000001
(Centre , 2 , 1 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 2 , 1 , Dormant , 50.0) : Hit = -1.0
(West , 2 , 1 , Dormant , 50.0) : Right = -12.375
(South , 2 , 1 , Dormant , 50.0) : Gather = -12.1875
(North , 2 , 1 , Dormant , 50.0) : Down = -12.20625
(Centre , 2 , 1 , Dormant , 75.0) : Left = -12.65
(East , 2 , 1 , Dormant , 75.0) : Shoot = -11.475000000000001
(West , 2 , 1 , Dormant , 75.0) : Stay = -12.5
(South , 2 , 1 , Dormant , 75.0) : Stay = -12.65
(North , 2 , 1 , Dormant , 75.0) : Craft = -12.5
(Centre , 2 , 1 , Dormant , 100.0) : Left = -12.65
(East , 2 , 1 , Dormant , 100.0) : Hit = -13.05
(West , 2 , 1 , Dormant , 100.0) : Stay = -12.5
(South , 2 , 1 , Dormant , 100.0) : Stay = -12.65
(North , 2 , 1 , Dormant , 100.0) : Craft = -12.5
(Centre , 2 , 1 , Ready , 25.0) : Shoot = -19.84375
(East , 2 , 1 , Ready , 25.0) : Shoot = -7.8125
(West , 2 , 1 , Ready , 25.0) : Shoot = 0.625
(South , 2 , 1 , Ready , 25.0) : Up = -9.75
(North , 2 , 1 , Ready , 25.0) : Stay = -11.609375
(Centre , 2 , 1 , Ready , 50.0) : Hit = -31.84375
(East , 2 , 1 , Ready , 50.0) : Hit = -28.75
(West , 2 , 1 , Ready , 50.0) : Stay = -12.5
(South , 2 , 1 , Ready , 50.0) : Stay = -12.59375
(North , 2 , 1 , Ready , 50.0) : Craft = -12.5
(Centre , 2 , 1 , Ready , 75.0) : Left = -32.875
(East , 2 , 1 , Ready , 75.0) : Shoot = -34.4375
(West , 2 , 1 , Ready , 75.0) : Stay = -12.5
(South , 2 , 1 , Ready , 75.0) : Stay = -12.875
(North , 2 , 1 , Ready , 75.0) : Craft = -12.5
(Centre , 2 , 1 , Ready , 100.0) : Left = -32.875
(East , 2 , 1 , Ready , 100.0) : Hit = -34.875
(West , 2 , 1 , Ready , 100.0) : Stay = -12.5
(South , 2 , 1 , Ready , 100.0) : Stay = -12.875
(North , 2 , 1 , Ready , 100.0) : Craft = -12.5
(Centre , 2 , 2 , Dormant , 25.0) : Shoot = 16.0625
(East , 2 , 2 , Dormant , 25.0) : Shoot = 35.6625
(West , 2 , 2 , Dormant , 25.0) : Shoot = 2.96875
(South , 2 , 2 , Dormant , 25.0) : Up = -7.200000000000001
(North , 2 , 2 , Dormant , 25.0) : Down = -7.200000000000001
(Centre , 2 , 2 , Dormant , 50.0) : Hit = -7.137500000000001
(East , 2 , 2 , Dormant , 50.0) : Hit = -1.0
(West , 2 , 2 , Dormant , 50.0) : Shoot = -11.71875
(South , 2 , 2 , Dormant , 50.0) : Gather = -12.1875
(North , 2 , 2 , Dormant , 50.0) : Down = -12.20625
(Centre , 2 , 2 , Dormant , 75.0) : Left = -12.65
(East , 2 , 2 , Dormant , 75.0) : Shoot = -11.475000000000001
